Cruise,Station,        Date,Cast,CTD_btl,   Longitude,Latitude,     Depth,     Sal0,     Sal1,       T0,       T1,Sigma_0,Sigma_11,      Sbeox_0,Sbeox_1,Sbeox_pcnt,Fluorescence,Beam_Attn,Beam_Trans,      Par,     pH,   PO4,SiOH_4,    NO3,   NO2,   NH4
RR1804,     23,  2018-04-07,  26,      8,  -122.00004,16.25727,   424.947,  34.5551,  34.5541,   8.7885,   8.7892,26.8106, 26.8106,  3.326441118,  3.327,     1.176,      0.0705,  12.3172,    4.5991,   0.0511,     nd,   2.8, 44.09,  36.09,  0.08,  0.07
RR1804,     23,  2018-04-07,  26,      9,   -122.0001,16.25728,   399.852,  34.5643,  34.5632,     9.01,   9.0089,26.7824, 26.7824,  3.414793631,  3.414,     1.213,      0.0696,  12.3172,    4.5991,   0.0507,     nd,  2.74, 40.96,  35.54,  0.08,  0.04
RR1804,     23,  2018-04-07,  26,     10,  -122.00008, 16.2573,   375.128,  34.5734,  34.5722,    9.306,   9.3056,26.7415, 26.7415,  3.889732713,   3.89,     1.391,      0.0697,  12.3172,    4.5991,   0.0507,     nd,  2.73, 38.77,  34.96,  0.11,     0
RR1804,     23,  2018-04-07,  26,     11,  -122.00002, 16.2573,   349.969,  34.5861,   34.585,   9.6514,    9.651,26.6942, 26.6942,  3.749899435,  3.749,     1.351,      0.0693,  12.3166,    4.5998,   0.0507,     nd,  2.73, 36.66,  33.92,  0.12,     0
RR1804,     23,  2018-04-07,  26,     12,  -122.00008,16.25729,   324.857,  34.6015,  34.6006,   9.9928,   9.9935,26.6485, 26.6485,  3.336097993,  3.338,     1.212,      0.0694,  12.3173,    4.5991,   0.0507,     nd,  2.69, 35.21,  32.53,   0.1,  0.01
RR1804,     23,  2018-04-07,  26,     13,  -122.00004, 16.2573,   300.508,  34.6275,  34.6266,  10.4635,  10.4631,26.5872, 26.5872,  2.797497378,  2.797,     1.026,      0.0685,  12.3174,    4.5989,   0.0507,     nd,  2.65, 33.12,  30.95,  0.14,  0.01
RR1804,     23,  2018-04-07,  26,     14,  -122.00002,16.25728,   275.303,  34.6384,  34.6374,  10.8396,  10.8406,26.5288, 26.5288,  3.351708203,  3.351,     1.239,      0.0670,  12.3173,    4.5991,   0.0507,     nd,  2.63,  31.9,  30.03,  0.11,  0.01
RR1804,     23,  2018-04-07,  26,     15,  -122.00008,16.25728,   250.177,  34.6764,  34.6757,  11.4231,  11.4219, 26.452,  26.452,  1.720124273,  1.721,     0.645,      0.0664,  12.3169,    4.5995,   0.0507,     nd,  2.62, 30.37,  28.32,  0.11,     0
RR1804,     23,  2018-04-07,  26,     16,  -122.00006,16.25732,   225.917,  34.6917,  34.6908,  11.8553,  11.8559,26.3827, 26.3827,  1.138707813,  1.138,      0.43,      0.0677,  12.3181,     4.598,   0.0507,     nd,  2.63, 29.48,   26.6,  0.12,  0.02
RR1804,     23,  2018-04-07,  26,     17,  -122.00004, 16.2573,   200.521,  34.6842,  34.6834,  12.2401,  12.2377,26.3028, 26.3028,  1.665565952,  1.666,     0.635,      0.0730,  12.3171,    4.5993,   0.0633,     nd,  2.63, 28.27,  25.79,  0.12,     0
RR1804,     23,  2018-04-07,  26,     18,  -122.00008, 16.2573,   175.706,  34.6711,  34.6704,  13.0654,  13.0647,26.1298, 26.1298,   3.08805962,   3.09,     1.197,      0.0888,  12.3178,    4.5984,    0.104,     nd,   2.6, 26.43,  24.64,  0.12,  0.02
RR1804,     23,  2018-04-07,  26,     19,  -122.00004, 16.2573,   161.206,  34.5877,  34.5864,  13.7586,  13.7629,25.9236, 25.9236,  10.43267257, 10.432,     4.096,       0.112,  12.3199,     4.596,    0.257,     nd,  2.49, 24.09,  25.15,  0.16,  0.02
RR1804,     23,  2018-04-07,  26,     20,  -122.00006,16.25728,   141.005,  34.5139,  34.5075,  14.9275,  14.9372,25.6177, 25.6177,  23.74788384, 23.748,     9.539,       0.181,  12.3226,     4.593,    0.630,     nd,   2.1, 17.76,  23.33,  0.13,     0
RR1804,     23,  2018-04-07,  26,     21,  -122.00004, 16.2573,   121.242,    34.33,  34.3293,  15.8805,  15.8805,25.2637, 25.2637,  55.90025278, 55.901,    22.847,       0.339,  12.3284,    4.5863,     2.79,     nd,  1.88, 14.85,  19.68,  0.14,     0
RR1804,     23,  2018-04-07,  26,     22,  -122.00004,16.25732,   100.404,  34.1322,  34.1303,  19.0674,  19.0761,24.3454, 24.3454,  143.7899999,143.791,    62.328,       0.880,  12.3609,    4.5491,     13.6,     nd,  0.98,  5.44,   6.39,  0.72,  0.09
RR1804,     23,  2018-04-07,  26,     23,  -122.00004,16.25732,    51.313,  34.2978,  34.2987,  23.8722,  23.8724,23.1507, 23.1507,  210.4834117,210.485,    99.435,       0.148,  12.3549,     4.556,      121,     nd,   0.2,  1.51,   0.07,  0.17,  0.03
RR1804,     23,  2018-04-07,  26,     24,  -122.00008, 16.2573,     2.261,  33.8581,  33.8578,  25.0682,  25.0717,22.4581, 22.4581,  204.6508067,204.653,    98.372,      0.0658,   12.348,    4.5639,      711,     nd,  0.24,  1.24,   0.21,  0.15,  0.05
