PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,DOX2 (micromole/kg),DOX2_QC,CPHL (milligram/m3),CPHL_QC,PHPH (none),PHPH_QC,CDOM (ppb),CDOM_QC,DOX2_ADJUSTED (micromole/kg),DOX2_ADJUSTED_QC,DOX2_ADJUSTED_ERROR (micromole/kg),DOX2_ADJUSTED_ERROR_QC,BBP700 (m-1),BBP700_QC,LGHT (micro einstein m-2 s-1),LGHT_QC,DOWN_IRRADIANCE380 (W m-2 nm-1),DOWN_IRRADIANCE380_QC,DOWN_IRRADIANCE412 (W m-2 nm-1),DOWN_IRRADIANCE412_QC,DOWN_IRRADIANCE490 (W m-2 nm-1),DOWN_IRRADIANCE490_QC,CPHL_ADJUSTED (milligram/m3),CPHL_ADJUSTED_QC
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,230.4,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,231.3,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,232.2,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.4E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,233.0,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,233.9,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,234.7,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,235.6,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,236.4,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,237.2,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,237.9,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.2E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,238.9,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,239.7,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,240.6,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,241.4,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,242.3,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,243.0,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,244.0,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.2E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,244.8,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,245.6,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,246.5,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,247.3,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-2.8E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,248.1,1,,,,,,,0.073,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,249.0,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,249.8,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,250.8,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,251.5,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,252.5,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-2.8E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,253.3,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,254.3,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,255.1,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,256.0,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.2E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,256.8,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,257.9,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,258.8,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,259.7,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,260.5,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,261.5,1,,,,,,,0.0365,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0146,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,262.3,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,263.2,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,264.1,1,,,,,,,0.0511,3,,,0.9977,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,264.9,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,265.9,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-2.8E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,266.7,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,267.7,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,268.5,1,,,,,,,0.0365,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0146,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,269.4,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,270.3,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,271.2,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.2E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,272.1,1,,,,,,,0.0365,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0146,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,273.0,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,273.9,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,274.7,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,275.7,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,276.5,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,277.4,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,278.3,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-2.9E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,279.1,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-2.9E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,280.2,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.2E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,281.0,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,282.0,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,282.8,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,283.7,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,284.6,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,285.5,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,286.4,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,287.2,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,288.1,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,288.9,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,289.8,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,290.7,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,291.6,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,292.4,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,293.3,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,294.2,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,295.1,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,295.9,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-2.9E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,296.7,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,297.6,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,298.5,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,299.3,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,300.4,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,309.1,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,317.9,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,326.0,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,334.3,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,342.8,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,351.4,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,359.8,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-2.9E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,367.8,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,376.2,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,384.4,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,392.8,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,401.3,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,410.1,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,419.2,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,428.2,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,437.3,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,446.3,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,455.3,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,464.3,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,473.2,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,482.3,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,491.2,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,499.8,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-3.3E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,508.1,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,516.7,1,,,,,,,0.0438,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,525.5,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.2E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,533.8,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,541.6,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.0E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,549.7,1,,,,,,,0.0657,3,,,1.1791,0,,,,,-3.0E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,558.2,1,,,,,,,0.0511,3,,,1.1791,0,,,,,-3.2E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,566.8,1,,,,,,,0.073,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,574.8,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-3.2E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,583.0,1,,,,,,,0.0438,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,591.7,1,,,,,,,0.0511,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,600.5,1,,,,,,,0.0511,3,,,1.1791,0,,,,,-3.2E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,609.6,1,,,,,,,-0.3431,4,,,1.0884,0,,,,,-2.9E-4,4,,,,,,,,,-0.2044,4
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,618.3,1,,,,,,,0.0219,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,-0.0219,4
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,626.1,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,634.4,1,,,,,,,0.0511,3,,,1.1791,0,,,,,-2.9E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,642.9,1,,,,,,,0.0511,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,651.4,1,,,,,,,0.0365,3,,,1.1791,0,,,,,-3.2E-4,4,,,,,,,,,-0.0146,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,659.6,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,668.1,1,,,,,,,0.0511,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,676.8,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-2.9E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,685.0,1,,,,,,,0.0657,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,693.4,1,,,,,,,0.0657,3,,,1.0884,0,,,,,-3.2E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,702.3,1,,,,,,,0.0584,3,,,1.0884,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,710.9,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,719.0,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-3.3E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,727.6,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,735.9,1,,,,,,,0.073,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,744.6,1,,,,,,,0.0657,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,753.3,1,,,,,,,0.0438,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,762.2,1,,,,,,,0.0511,3,,,1.1791,0,,,,,-3.2E-4,4,,,,,,,,,-0.0073,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,770.9,1,,,,,,,0.0657,3,,,1.1791,0,,,,,-3.2E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,778.8,1,,,,,,,0.0438,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,787.1,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-3.2E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,795.8,1,,,,,,,0.0657,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,804.5,1,,,,,,,0.0438,3,,,1.1791,0,,,,,-3.0E-4,4,,,,,,,,,-0.01095,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,813.2,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-3.0E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,821.4,1,,,,,,,0.073,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,829.9,1,,,,,,,0.0657,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,838.8,1,,,,,,,0.0657,3,,,1.1791,0,,,,,-3.2E-4,4,,,,,,,,,0.0,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,847.8,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,856.3,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
6903093,2021-09-29T17:57:28Z,1,21.19015,-107.90851,1,864.3,1,,,,,,,0.0584,3,,,1.1791,0,,,,,-3.1E-4,4,,,,,,,,,-0.00365,1
